Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
"GEOSCIENCES, MULTIDISCIPLINARY",343,5877,26,97.37609329446065,1.5947274052478138,17.134110787172013,62.742115451895046,1.2432653061224492,1.2524045946485032
BIOTECHNOLOGY & APPLIED MICROBIOLOGY,380,5795,27,97.36842105263158,1.3316484210526314,15.25,63.135888421052634,1.118684210526316,1.114686971832169
UROLOGY & NEPHROLOGY,435,5057,28,96.0919540229885,1.308311264367816,11.62528735632184,62.89233057471264,0.8418850574712643,0.8497414006489963
GEOCHEMISTRY & GEOPHYSICS,316,4607,29,98.41772151898735,1.49629335443038,14.579113924050633,65.37509873417721,1.0556962025316456,1.0656490722620466
"CHEMISTRY, ANALYTICAL",294,4598,30,97.27891156462584,1.2804544217687077,15.639455782312925,59.85233775510205,1.106666666666667,1.143153941448492
CLINICAL NEUROLOGY,353,4048,31,94.90084985835693,1.0877991501416426,11.46742209631728,56.11145580736544,0.8270254957507082,0.8382023613944403
ENTOMOLOGY,254,3649,32,96.06299212598425,2.426426771653544,14.366141732283465,74.12584448818899,1.053267716535433,1.0500820343915283
MARINE & FRESHWATER BIOLOGY,244,3348,33,96.31147540983606,1.6730389344262295,13.721311475409836,67.5632975409836,0.9814344262295083,1.002948664792825
"ENGINEERING, BIOMEDICAL",183,3139,34,97.26775956284153,1.6847278688524592,17.153005464480874,68.3274923497268,1.3497267759562839,1.2537856864933006
INFECTIOUS DISEASES,225,3020,35,97.77777777777777,1.3173480000000002,13.422222222222222,60.590182666666685,0.9845777777777778,0.9810869668293335
PSYCHIATRY,211,2887,36,93.8388625592417,1.3696492890995262,13.682464454976303,59.39031753554502,1.0111374407582938,1.0001091718373
"MATERIALS SCIENCE, BIOMATERIALS",112,2584,37,99.10714285714286,1.5510964285714284,23.071428571428573,66.06365267857142,1.6113392857142859,1.6863882524674034
RHEUMATOLOGY,163,2497,38,98.77300613496932,1.290246012269939,15.319018404907975,62.61418527607362,1.0728220858895705,1.1197318188333203
"CHEMISTRY, MEDICINAL",68,2472,39,98.52941176470588,3.8503676470588233,36.35294117647059,67.25466911764705,2.36014705882353,2.657190158504457
BIOCHEMICAL RESEARCH METHODS,158,2447,40,95.56962025316456,1.4590962025316454,15.487341772151899,59.722288607594926,1.1144303797468353,1.132035285359335
FOOD SCIENCE & TECHNOLOGY,155,2406,41,98.06451612903226,1.5729574193548386,15.522580645161291,63.77392903225807,1.1036774193548387,1.134611043565605
