Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
CELL BIOLOGY,778,7042,14,95.24421593830334,0.4938388174807198,9.051413881748072,34.46814781491003,0.9109640102827762,0.9273014119083864
CLINICAL NEUROLOGY,743,8233,15,96.09690444145357,1.0012366083445494,11.080753701211306,54.19438263795425,1.0387617765814263,1.135203702579768
GASTROENTEROLOGY & HEPATOLOGY,716,7574,16,94.55307262569832,0.800444972067039,10.578212290502794,52.852232122905036,1.056159217877095,1.0837192200690162
OPHTHALMOLOGY,668,6263,17,95.20958083832335,1.2530949101796405,9.375748502994012,58.66232604790421,0.9399251497005988,0.9605289226753615
UROLOGY & NEPHROLOGY,621,5681,18,95.00805152979066,1.11019001610306,9.148148148148149,57.25147584541064,0.9792592592592589,0.9372116671441562
PSYCHIATRY,612,8159,19,96.07843137254902,1.2335444444444446,13.331699346405228,56.79896176470588,1.2623856209150328,1.365809119831359
"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",506,4161,20,93.67588932806325,0.8790563241106722,8.223320158102768,49.71072272727274,0.8432608695652175,0.8424646682613858
ENVIRONMENTAL SCIENCES,480,6551,21,95.83333333333334,0.9805925,13.647916666666667,50.62537625,1.3988333333333332,1.3982050274077
SPORT SCIENCES,446,5026,22,93.94618834080718,1.4011466367713006,11.269058295964125,58.28746838565023,1.1541704035874438,1.1544951766924736
OBSTETRICS & GYNECOLOGY,407,4159,23,95.33169533169533,1.3342837837837838,10.218673218673219,60.74208624078623,0.9785257985257987,1.046885075337651
VIROLOGY,397,3472,24,95.46599496221663,0.7111090680100753,8.7455919395466,42.827040806045346,0.8999748110831232,0.8959704925071822
VETERINARY SCIENCES,392,3537,25,95.1530612244898,1.8404535714285717,9.02295918367347,65.9354178571429,0.9464795918367344,0.9243862782016831
RESPIRATORY SYSTEM,385,3682,26,96.1038961038961,0.8648825974025975,9.563636363636364,53.497509090909105,0.9578961038961038,0.9797777031123523
MARINE & FRESHWATER BIOLOGY,348,3331,27,95.40229885057471,1.2711520114942532,9.57183908045977,58.14944195402298,1.0244540229885055,0.9806180570052581
NUTRITION & DIETETICS,337,3990,28,96.43916913946587,0.9898569732937686,11.839762611275964,50.37727388724036,1.1655489614243322,1.212962828739412
PHARMACOLOGY & PHARMACY,335,3515,29,95.52238805970148,1.1548397014925378,10.492537313432836,56.00962686567165,1.099223880597015,1.0749419695488083
ENTOMOLOGY,325,3407,30,95.07692307692308,1.8575116923076918,10.483076923076924,66.9176766153846,1.0945846153846155,1.0739727692173626
SURGERY,289,2741,31,96.53979238754326,1.2092422145328716,9.484429065743944,58.40401453287199,0.896401384083045,0.9716630549337736
RHEUMATOLOGY,285,3297,32,96.84210526315789,1.0030087719298248,11.56842105263158,55.55341052631579,1.1579298245614036,1.1851643639108693
"PSYCHOLOGY, EXPERIMENTAL",281,1935,33,92.52669039145907,0.7355658362989321,6.8861209964412815,39.593308185053395,0.7135943060498222,0.705470969065749
PEDIATRICS,280,2574,34,95.0,1.3520971428571429,9.192857142857143,62.303273571428576,0.9023214285714286,0.9417920249159133
"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",275,2963,35,86.18181818181819,0.8243120000000002,10.774545454545455,45.80129927272728,1.1006545454545453,1.1038332069665018
BIOTECHNOLOGY & APPLIED MICROBIOLOGY,268,3055,36,95.1492537313433,0.9843003731343282,11.399253731343284,51.667887313432836,1.1369776119402988,1.1678334697623078
ECONOMICS,260,1747,37,86.92307692307692,1.128407307692308,6.719230769230769,53.812018076923074,0.7356923076923076,0.6883733591953083
HEMATOLOGY,259,1908,38,93.43629343629344,0.6019038610038612,7.366795366795367,43.11826563706565,0.7679922779922781,0.7547152118018281
"MEDICINE, GENERAL & INTERNAL",259,3173,38,96.13899613899613,1.2298799227799226,12.250965250965251,74.16242586872586,1.1122779922779926,1.255089815014256
ORTHOPEDICS,254,1932,40,96.45669291338582,0.981557874015748,7.606299212598425,52.64365078740158,0.7415748031496064,0.7792519590185814
ZOOLOGY,244,1816,41,92.62295081967213,1.4594745901639343,7.442622950819672,61.271461065573774,0.7520081967213114,0.7624836142465696
"DENTISTRY, ORAL SURGERY & MEDICINE",239,2201,42,97.07112970711297,1.545310878661088,9.209205020920502,64.04420627615063,0.9218828451882846,0.9434668362335603
EVOLUTIONARY BIOLOGY,228,2172,43,94.2982456140351,0.7228315789473685,9.526315789473685,43.8605706140351,0.9439035087719299,0.9759542760139551
HEALTH CARE SCIENCES & SERVICES,225,2467,44,94.66666666666667,1.2992551111111112,10.964444444444444,57.42761644444444,1.0542666666666667,1.1232880240540728
CRITICAL CARE MEDICINE,221,2275,45,97.28506787330316,0.7369773755656109,10.294117647058824,49.92549004524886,1.030135746606335,1.0546142241619763
PERIPHERAL VASCULAR DISEASE,200,1921,46,95.5,0.7267824999999999,9.605,48.23713499999999,0.9196000000000001,0.9840153348130759
"ENGINEERING, ELECTRICAL & ELECTRONIC",198,1226,47,85.35353535353535,0.5939262626262626,6.191919191919192,38.972661111111115,0.6385353535353533,0.6343512167383523
