Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
"PSYCHOLOGY, DEVELOPMENTAL",1,7,89,100.0,0.915,7.0,59.108000000000004,0.19,0.14981033422185772
"PSYCHOLOGY, EXPERIMENTAL",1,7,89,100.0,0.9099,7.0,62.111000000000004,0.19,0.14981033422185772
BUSINESS,1,5,91,100.0,0.5145000000000001,5.0,56.4187,0.09000000000000001,0.10700738158704122
STATISTICS & PROBABILITY,1,5,91,100.0,0.2596,5.0,61.538500000000006,0.02,0.10700738158704122

Filter Summary:
Dataset: Web of Science 25082021:073037 + ESCI
Schema:  Web of Science
="Domestic/International Collaboration:  All"
"Time Period:  [2016, 2020]"
Funding Data Source:  All Sources

"Exported date  Aug 25, 2021. "
"InCites dataset updated  2021-07-30. Includes Web of Science content indexed through 2021-06-30. "

