Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
CARDIAC & CARDIOVASCULAR SYSTEMS,5,575,36,100.0,11.031099999999999,115.0,91.3828,1.174,2.573780798577397
OCEANOGRAPHY,11,531,37,90.9090909090909,4.001027272727273,48.27272727272727,80.26773636363637,0.39454545454545453,1.080377552604425
PALEONTOLOGY,9,453,38,100.0,6.503011111111111,50.333333333333336,81.99191111111112,0.8455555555555555,1.1264953640150346
"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",2,439,39,100.0,92.23175,219.5,100.0,5.335,4.912564219893379
EVOLUTIONARY BIOLOGY,9,425,40,88.88888888888889,3.871133333333333,47.22222222222222,80.50956666666667,0.3966666666666667,1.056866511493134
ECONOMICS,14,417,41,71.42857142857143,6.647214285714286,29.785714285714285,68.1188,1.282857142857143,0.666625213047686
INFECTIOUS DISEASES,7,375,42,71.42857142857143,5.377314285714286,53.57142857142857,66.41621428571429,0.7000000000000001,1.1989662105174208
SURGERY,3,335,43,100.0,22.782633333333333,111.66666666666667,98.18146666666667,2.8066666666666666,2.499178456589646
PHYSIOLOGY,7,324,44,100.0,5.001557142857143,46.285714285714285,88.32505714285715,0.5914285714285715,1.0359068058870515
BIOLOGY,13,320,45,76.92307692307693,5.982969230769232,24.615384615384617,62.74813076923078,1.0423076923076924,0.5509096023710816
POLYMER SCIENCE,3,314,46,100.0,8.4977,104.66666666666667,99.70483333333334,0.7033333333333335,2.34251353841537
"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",1,243,47,100.0,26.840500000000002,243.0,99.9941,2.0900000000000003,5.438510730907021
"MEDICINE, GENERAL & INTERNAL",18,226,48,77.77777777777779,5.602116666666667,12.555555555555555,68.42725,1.995,0.2810021548205274
PEDIATRICS,8,223,49,87.5,9.663925,27.875,75.7155125,0.7675,0.6238620848725647
PHARMACOLOGY & PHARMACY,5,216,50,80.0,6.512440000000001,43.2,72.36528000000001,2.7779999999999996,0.9668463521612483
GASTROENTEROLOGY & HEPATOLOGY,8,209,51,75.0,3.169775,26.125,62.58886250000001,0.7700000000000001,0.5846958553289956
"ENGINEERING, MULTIDISCIPLINARY",2,207,52,100.0,12.9707,103.5,82.88225,0.7,2.316402718719657
MICROSCOPY,1,138,53,100.0,24.7828,138.0,100.0,1.19,3.088536958292876
BEHAVIORAL SCIENCES,3,137,54,100.0,6.571533333333335,45.666666666666664,98.10166666666667,0.39333333333333337,1.0220520852321835
TRANSPLANTATION,2,129,55,100.0,9.664050000000001,64.5,93.6259,1.09,1.4435553174629747
"PHYSICS, CONDENSED MATTER",2,123,56,100.0,3.4449,61.5,85.93885,0.385,1.3764132096739992
"CHEMISTRY, MEDICINAL",3,119,57,100.0,2.8143,39.666666666666664,60.1578,7.210000000000001,0.8877678696542324
BIOCHEMICAL RESEARCH METHODS,6,109,58,100.0,2.2902333333333336,18.166666666666668,63.145100000000006,0.33499999999999996,0.40658276383324093
INFORMATION SCIENCE & LIBRARY SCIENCE,3,97,59,100.0,18.244366666666664,32.333333333333336,98.80920000000002,6.1000000000000005,0.7236427172811811
OPERATIONS RESEARCH & MANAGEMENT SCIENCE,1,83,60,100.0,8.6376,83.0,99.2466,0.7200000000000001,1.8575983154949907
"COMPUTER SCIENCE, THEORY & METHODS",1,59,61,100.0,2.4725,59.0,90.1961,0.23,1.3204614531831862
OPHTHALMOLOGY,7,58,62,85.71428571428571,2.5671857142857144,8.285714285714286,72.29964285714286,0.6228571428571429,0.18544010722669443
ROBOTICS,2,57,63,100.0,1.6818,28.5,92.2222,5.365,0.6378500239952679
"PHYSICS, MATHEMATICAL",1,48,64,100.0,8.4021,48.0,99.2496,0.41000000000000003,1.0742737246236091
"COMPUTER SCIENCE, INFORMATION SYSTEMS",1,44,65,100.0,11.7507,44.0,98.71650000000001,7.33,0.9847509142383083
STATISTICS & PROBABILITY,1,44,65,100.0,50.685500000000005,44.0,100.0,12.06,0.9847509142383083
ENERGY & FUELS,3,36,67,100.0,1.737866666666667,12.0,85.71986666666668,0.6733333333333333,0.2685684311559023
ENTOMOLOGY,2,36,67,100.0,1.65225,18.0,87.21010000000001,2.685,0.4028526467338534
SOIL SCIENCE,2,35,69,50.0,1.8482,17.5,51.716100000000004,0.15,0.3916622954356908
"CHEMISTRY, ORGANIC",1,33,70,100.0,2.8026,33.0,93.3131,0.2,0.7385631856787312
ZOOLOGY,4,28,71,100.0,3.543025,7.0,81.78645,0.625,0.15666491817427633
LINGUISTICS,1,26,72,100.0,6.1471,26.0,98.31840000000001,0.16,0.581898267504455
"PSYCHOLOGY, MULTIDISCIPLINARY",4,23,73,100.0,2.9463000000000004,5.75,81.70817500000001,1.5750000000000002,0.12868903992886985
DEMOGRAPHY,2,18,74,100.0,2.52025,9.0,83.33335,1.635,0.2014263233669267
ANATOMY & MORPHOLOGY,1,17,75,100.0,3.7702,17.0,95.92800000000001,0.15,0.3804719441375282
DERMATOLOGY,1,16,76,100.0,9.3476,16.0,98.7536,2.66,0.35809124154120303
TRANSPORTATION SCIENCE & TECHNOLOGY,1,15,77,100.0,9.7826,15.0,95.8974,2.5,0.33571053894487785
