Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
"CHEMISTRY, INORGANIC & NUCLEAR",27286,256522,34,90.383346771238,0.9999260976324839,9.401231400718316,46.378964098805326,0.9790317378875613,1.3049840184259818
"CHEMISTRY, MEDICINAL",35186,321536,35,82.1491502302052,0.9995421360768494,9.138179957937815,45.57263639515723,0.8797723526402547,1.2684698731804747
"CHEMISTRY, MULTIDISCIPLINARY",213378,3174704,36,68.86604992079783,0.9999878576985428,14.878309853874345,36.04652376346239,0.7434644152630512,2.0652567470057503
"CHEMISTRY, ORGANIC",40362,438521,37,91.79178435161785,0.999920994995294,10.864699469798325,47.04523447549698,0.9740778454982415,1.508127879078132
"CHEMISTRY, PHYSICAL",149503,3085387,38,95.32317077249286,0.9999492304502285,20.637626000816038,48.07116862471,0.9897944522852388,2.864706862471194
CLASSICS,8124,2414,39,16.223535204332844,0.9871968857705568,0.29714426390940424,13.437675283111767,0.19196701132447072,0.0412465664379984
CLINICAL NEUROLOGY,138910,840299,40,53.81973939961126,0.9999876445180311,6.0492333165358865,30.31621062270524,0.6194619537830257,0.8396934896428743
COMMUNICATION,26746,97704,41,52.40035893217677,0.9991408397517384,3.6530322291183728,35.117643995363764,0.6333530247513646,0.5070770492289206
"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",131431,861927,42,63.15405041428582,0.9999916077637712,6.558019036604758,39.51091003187917,0.7298444811345886,0.9103179860724061
"COMPUTER SCIENCE, CYBERNETICS",17678,97659,43,64.79805407851566,0.9993798167213482,5.524324018554135,40.18336259757893,0.5805277746351396,0.7668308809279086
"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",40238,211001,44,62.734231323624435,0.9998779313087138,5.243824245737859,39.38154915005713,0.7217441224712957,0.7278947346833443
"COMPUTER SCIENCE, INFORMATION SYSTEMS",121057,689222,45,66.64050819035661,0.9999330728499811,5.69336758716968,40.567921903731104,0.7179588127906689,0.7902958022832246
"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",79295,510159,46,65.76455009773629,0.9998969783719018,6.433684343275112,39.654091372721936,0.6877244466864241,0.8930590993569183
